occurrenceID,type,language,license,eventID,rightsHolder,accessRights,institutionCode,datasetName,ownerInstitutionCode,basisOfREcord,countryCode,Municipality,kingdom,nomenclaturalCode,locality,parentEventID,eventDate,end date,samplingProtocol,eventRemarks,scientificName,genus,specificEpithet,individualCount,verbatimLongitude,verbatimLatitude,decimalLongitude,decimalLattitude,geodeticDatum
modirisk:long:monit:591,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:1:9,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU1,Torhout:T1,10/08/2009,12/08/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Culex pipiens,Culex,pipiens,7," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:592,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:1:10,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU1,Torhout:T1,24/08/2009,26/08/2009,Gravid traps,{trapNumber:1},Anopheles plumbeus,Anopheles,plumbeus,73," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:593,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:1:10,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU1,Torhout:T1,24/08/2009,26/08/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Anopheles plumbeus,Anopheles,plumbeus,180," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:594,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:1:10,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU1,Torhout:T1,24/08/2009,26/08/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Culex pipiens,Culex,pipiens,3," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:595,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:1:11,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU1,Torhout:T1,7/09/2009,9/09/2009,BG Sentinel ,{trapNumber:1},Anopheles plumbeus,Anopheles,plumbeus,58," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:596,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:1:11,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU1,Torhout:T1,7/09/2009,9/09/2009,BG Sentinel ,{trapNumber:1},Culex pipiens,Culex,pipiens,2," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:597,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:1:11,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU1,Torhout:T1,7/09/2009,9/09/2009,BG Sentinel ,{trapNumber:1},Culiseta annulata,Culiseta,annulata,1," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:598,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:1:11,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU1,Torhout:T1,7/09/2009,9/09/2009,Gravid traps,{trapNumber:1},Anopheles plumbeus,Anopheles,plumbeus,165," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:599,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:1:11,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU1,Torhout:T1,7/09/2009,9/09/2009,Gravid traps,{trapNumber:1},Culex pipiens,Culex,pipiens,2," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:600,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:1:11,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU1,Torhout:T1,7/09/2009,9/09/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Anopheles plumbeus,Anopheles,plumbeus,631," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:601,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:1:11,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU1,Torhout:T1,7/09/2009,9/09/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Culex pipiens,Culex,pipiens,2," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:602,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:1:12,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU1,Torhout:T1,21/09/2009,23/09/2009,BG Sentinel ,{trapNumber:1},Anopheles plumbeus,Anopheles,plumbeus,11," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:603,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:1:12,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU1,Torhout:T1,21/09/2009,23/09/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Anopheles plumbeus,Anopheles,plumbeus,101," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:604,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:1:12,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU1,Torhout:T1,21/09/2009,23/09/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Culex pipiens,Culex,pipiens,10," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:605,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:1:13,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU1,Torhout:T1,5/10/2009,7/10/2009,Gravid traps,{trapNumber:1},Culex pipiens,Culex,pipiens,2," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:606,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:1:13,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU1,Torhout:T1,5/10/2009,7/10/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Culex pipiens,Culex,pipiens,6," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:607,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:14,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,4/05/2009,6/05/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Culex pipiens,Culex,pipiens,2," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:608,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:15,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,18/05/2009,20/05/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Anopheles plumbeus,Anopheles,plumbeus,1224," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:609,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:16,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,1/06/2009,3/06/2009,BG Sentinel ,{trapNumber:2},Anopheles plumbeus,Anopheles,plumbeus,8," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:610,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:16,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,1/06/2009,3/06/2009,Gravid traps,{trapNumber:2},Anopheles plumbeus,Anopheles,plumbeus,131," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:611,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:16,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,1/06/2009,3/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Anopheles plumbeus,Anopheles,plumbeus,5034," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:612,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:17,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,15/06/2009,17/06/2009,BG Sentinel ,{trapNumber:2},Anopheles plumbeus,Anopheles,plumbeus,38," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:613,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:17,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,15/06/2009,17/06/2009,BG Sentinel ,{trapNumber:2},Culex pipiens,Culex,pipiens,2," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:614,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:17,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,15/06/2009,17/06/2009,Gravid traps,{trapNumber:2},Anopheles plumbeus,Anopheles,plumbeus,90," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:615,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:17,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,15/06/2009,17/06/2009,Gravid traps,{trapNumber:2},Culiseta annulata,Culiseta,annulata,1," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:616,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:17,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,15/06/2009,17/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Anopheles plumbeus,Anopheles,plumbeus,7121," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:617,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:18,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,29/06/2009,1/07/2009,BG Sentinel ,{trapNumber:2},Anopheles plumbeus,Anopheles,plumbeus,24," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:618,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:18,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,29/06/2009,1/07/2009,BG Sentinel ,{trapNumber:2},Culex pipiens,Culex,pipiens,1," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:619,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:18,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,29/06/2009,1/07/2009,Gravid traps,{trapNumber:2},Anopheles plumbeus,Anopheles,plumbeus,83," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:620,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:18,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,29/06/2009,1/07/2009,Gravid traps,{trapNumber:2},Culex pipiens,Culex,pipiens,1," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:621,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:18,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Anopheles plumbeus,Anopheles,plumbeus,2054," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:622,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:19,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,13/07/2009,15/07/2009,BG Sentinel ,{trapNumber:2},Anopheles plumbeus,Anopheles,plumbeus,55," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:623,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:19,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,13/07/2009,15/07/2009,BG Sentinel ,{trapNumber:2},Culex pipiens,Culex,pipiens,1," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:624,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:19,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,13/07/2009,15/07/2009,Gravid traps,{trapNumber:2},Anopheles plumbeus,Anopheles,plumbeus,26," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:625,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:19,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,13/07/2009,15/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Anopheles plumbeus,Anopheles,plumbeus,442," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:626,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:20,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,27/07/2009,29/07/2009,BG Sentinel ,{trapNumber:2},Anopheles plumbeus,Anopheles,plumbeus,21," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:627,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:20,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,27/07/2009,29/07/2009,BG Sentinel ,{trapNumber:2},Culex pipiens,Culex,pipiens,4," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:628,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:20,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,27/07/2009,29/07/2009,Gravid traps,{trapNumber:2},Anopheles plumbeus,Anopheles,plumbeus,84," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:629,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:20,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,27/07/2009,29/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Anopheles plumbeus,Anopheles,plumbeus,924," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:630,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:20,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,27/07/2009,29/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Culex pipiens,Culex,pipiens,1," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:631,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:20,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,27/07/2009,29/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Culiseta annulata,Culiseta,annulata,1," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:632,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:21,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,10/08/2009,12/08/2009,BG Sentinel ,{trapNumber:2},Anopheles plumbeus,Anopheles,plumbeus,288," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:633,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:21,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,10/08/2009,12/08/2009,BG Sentinel ,{trapNumber:2},Culex pipiens,Culex,pipiens,5," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:634,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:21,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,10/08/2009,12/08/2009,Gravid traps,{trapNumber:2},Anopheles plumbeus,Anopheles,plumbeus,15," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:635,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:21,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,10/08/2009,12/08/2009,Gravid traps,{trapNumber:2},Culex pipiens,Culex,pipiens,2," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:636,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:21,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,10/08/2009,12/08/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Anopheles plumbeus,Anopheles,plumbeus,1130," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:637,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:21,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,10/08/2009,12/08/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Culex pipiens,Culex,pipiens,7," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:638,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:22,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,24/08/2009,26/08/2009,Gravid traps,{trapNumber:2},Anopheles plumbeus,Anopheles,plumbeus,99," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:639,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:22,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,24/08/2009,26/08/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Anopheles plumbeus,Anopheles,plumbeus,340," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
modirisk:long:monit:640,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:Torhout:2:22,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Torhout,Animalia,ICZN,RU2,Torhout:T1,24/08/2009,26/08/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Culex pipiens,Culex,pipiens,6," 3°07'33.59""","51°04'13.84""",3.125833,51.070278,WGS84
