Subcollectie,originalNameUsage,genus,scientificName,specificEpithet,type,language,license,rightsHolder,accessRights,institutionCode,datasetName,ownerInstitutionCode,basisOfREcord,countryCode,geodeticDatum,kingdom,nomenclaturalCode,day,month,year,locality,localityLatitude,LocalityLongitude,municipality,PLacetoGeoref,forGeoReference,Utm5km,recordedBy,identifiedBy,sex,lifestage,preparations,Veld12,catalogNumber,occurrenceID,Column,Provincie
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12,9,1942,Forêt de Soignes (Rouge-Cloître),,, ,Forêt de Soignes (Rouge-Cloître)," , Forêt de Soignes (Rouge-Cloître)",FS03C,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1064,RBINS:modirisk:collection::1064,,
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13,9,1968, Borgerhout,,,Antwerpen,Borgerhout Antwerpen,"Antwerpen,  Borgerhout",FS07C,Cl. Segers,Wouter Dekoninck,Male,Adult,Whole mount,3C-8-Culi-6,1065,RBINS:modirisk:collection::1065,,Antwerp
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13,9,1968, Borgerhout,,,Antwerpen,Borgerhout Antwerpen,"Antwerpen,  Borgerhout",FS07C,Cl. Segers,Wouter Dekoninck,Male,Adult,Whole mount,3C-8-Culi-6,1066,RBINS:modirisk:collection::1066,,Antwerp
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,14,4,1943, ,,,Brussel,Brussel,"Brussel,  ",ES93D,R. Tollet,Wouter Dekoninck,Male,Adult,Whole mount,3C-8-Culi-6,1067,RBINS:modirisk:collection::1067,,Brussels
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15,8,1922, Postel,,,Mol,Postel Mol,"Mol,  Postel",FS58C,Guilliaume Severin,Wouter Dekoninck,Male,Adult,Whole mount,3C-8-Culi-6,1068,RBINS:modirisk:collection::1068,,Antwerp
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,16,11,1960, ,,,Hoboken,Hoboken,"Hoboken,  ",ES97C,L. Marnef,Wouter Dekoninck,Male,Adult,Whole mount,3C-8-Culi-6,1069,RBINS:modirisk:collection::1069,,Antwerp
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,16,12,1958, ,,,Oudergem,Oudergem,"Oudergem,  ",FS03C,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1070,RBINS:modirisk:collection::1070,,Brussels
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,16,3,1974, ,,,Watermaal,Watermaal,"Watermaal,  ",ES92B,E. Janmoulle,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1071,RBINS:modirisk:collection::1071,,Brussels
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,17,11,1959, ,,,Hoboken,Hoboken,"Hoboken,  ",ES97C,L. Marnef,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1072,RBINS:modirisk:collection::1072,,Antwerp
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,18,6,1961, ,,,Zoersel,Zoersel,"Zoersel,  ",FS18D,L. Marnef,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1073,RBINS:modirisk:collection::1073,,Antwerp
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,19,1,1946, ,,,Brussel,Brussel,"Brussel,  ",ES93D,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1074,RBINS:modirisk:collection::1074,,Brussels
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,19,12,1959, ,,,Hoboken,Hoboken,"Hoboken,  ",ES97C,L. Marnef,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1075,RBINS:modirisk:collection::1075,,Antwerp
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,19,9,1942,Forêt de Soignes (sentier du Bocq),,, ,Forêt de Soignes (sentier du Bocq)," , Forêt de Soignes (sentier du Bocq)",FS02B,R. Tollet,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1076,RBINS:modirisk:collection::1076,,
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,2,10,1933, ,,,Moorsel,Moorsel,"Moorsel,  ",ES74D,Antoine Ball,Wouter Dekoninck,Male,Adult,Whole mount,3C-8-Culi-6,1077,RBINS:modirisk:collection::1077,,East Flanders
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,2,10,1936, ,,,Moorsel,Moorsel,"Moorsel,  ",ES74D,Antoine Ball,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1078,RBINS:modirisk:collection::1078,,East Flanders
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,2,11,1960, ,,,Hoboken,Hoboken,"Hoboken,  ",ES97C,L. Marnef,Wouter Dekoninck,Male,Adult,Whole mount,3C-8-Culi-6,1079,RBINS:modirisk:collection::1079,,Antwerp
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,2,6,1968, ,,,Hoboken,Hoboken,"Hoboken,  ",ES97C,L. Marnef,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1080,RBINS:modirisk:collection::1080,,Antwerp
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,2,9,1949, ,,,Oudergem,Oudergem,"Oudergem,  ",FS03C,A. Collart,Wouter Dekoninck,Male,Adult,Whole mount,3C-8-Culi-6,1081,RBINS:modirisk:collection::1081,,Brussels
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,20,10,1916, Maredsous (Denée),,,Anhée,Maredsous (Denée) Anhée,"Anhée,  Maredsous (Denée)",FR27D,,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1082,RBINS:modirisk:collection::1082,,Namen
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,20,5,1926, Postel,,,Mol,Postel Mol,"Mol,  Postel",FS58C,Guilliaume Severin,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1083,RBINS:modirisk:collection::1083,,Antwerp
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,20,7,1935, ,,,Malmedy,Malmedy,"Malmedy,  ",KA89D,A. Collart,Wouter Dekoninck,Male,Adult,Whole mount,3C-8-Culi-6,1084,RBINS:modirisk:collection::1084,,Luik
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,21,10,1953, ,,,Oudergem,Oudergem,"Oudergem,  ",FS03C,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1085,RBINS:modirisk:collection::1085,,Brussels
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,22,10,1947, Overmere,,,Berlare,Overmere Berlare,"Berlare,  Overmere",ES65B,Michel Bequaert,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1086,RBINS:modirisk:collection::1086,,East Flanders
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,22,11,1942, Gr. de Juzaine (B.56),,,Bomal,Gr. de Juzaine (B.56) Bomal,"Bomal,  Gr. de Juzaine (B.56)",FR78D,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1087,RBINS:modirisk:collection::1087,,Brabant Wallon
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,22,11,1942, Trou sans Nom (B.30),,,Izier,Trou sans Nom (B.30) Izier,"Izier,  Trou sans Nom (B.30)",FR88C,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1088,RBINS:modirisk:collection::1088,,Luxemburg
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,22,12,1936, Grotte de Goyet,,,Gesves,Grotte de Goyet Gesves,"Gesves,  Grotte de Goyet",FR48B,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1089,RBINS:modirisk:collection::1089,,Namen
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,22,3,1896, ,,,Sint-Pieters-Woluwe,Sint-Pieters-Woluwe,"Sint-Pieters-Woluwe,  ",FS03C,E. Coucke,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1090,RBINS:modirisk:collection::1090,,Brussels
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,22,8,1922, Postel,,,Mol,Postel Mol,"Mol,  Postel",FS58C,Guilliaume Severin,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1091,RBINS:modirisk:collection::1091,,Antwerp
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,22,8,1922, Postel,,,Mol,Postel Mol,"Mol,  Postel",FS58C,Guilliaume Severin,Wouter Dekoninck,Male,Adult,Whole mount,3C-8-Culi-6,1092,RBINS:modirisk:collection::1092,,Antwerp
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,22,8,1959, ,,,Hoboken,Hoboken,"Hoboken,  ",ES97C,L. Marnef,Wouter Dekoninck,Male,Adult,Whole mount,3C-8-Culi-6,1093,RBINS:modirisk:collection::1093,,Antwerp
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,23,10,1913, ,,,Brussel,Brussel,"Brussel,  ",ES93D,,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1094,RBINS:modirisk:collection::1094,,Brussels
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,23,10,1913, ,,,Brussel,Brussel,"Brussel,  ",ES93D,,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1095,RBINS:modirisk:collection::1095,,Brussels
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,NL,WGS84,Animalia,ICZN,23,8,1938, ,,,Rijswijk (Zuid-Holland),Rijswijk,"Rijswijk (Zuid-Holland),  ",,F.G. Overlaet,Wouter Dekoninck,Male,Adult,Whole mount,3C-8-Culi-6,1096,RBINS:modirisk:collection::1096,,
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,23,8,1952, ,,,Hoboken,Hoboken,"Hoboken,  ",ES97C,L. Marnef,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1097,RBINS:modirisk:collection::1097,,Antwerp
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,23,8,1956, ,,,Hoboken,Hoboken,"Hoboken,  ",ES97C,L. Marnef,Wouter Dekoninck,Male,Adult,Whole mount,3C-8-Culi-6,1098,RBINS:modirisk:collection::1098,,Antwerp
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,24,3,1921, Postel,,,Mol,Postel Mol,"Mol,  Postel",FS58C,Guilliaume Severin,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1099,RBINS:modirisk:collection::1099,,Antwerp
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,24,3,1973, ,,,Watermaal,Watermaal,"Watermaal,  ",ES92B,E. Janmoulle,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1100,RBINS:modirisk:collection::1100,,Brussels
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,24,5,1961, ,,,Hoboken,Hoboken,"Hoboken,  ",ES97C,L. Marnef,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1101,RBINS:modirisk:collection::1101,,Antwerp
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,24,7,1894, ,,,Brasschaat,Brasschaat,"Brasschaat,  ",FS08C,,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1102,RBINS:modirisk:collection::1102,,Antwerp
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,24,7,1942,Forêt de Soignes (sentier Les trois Fontaines),,, ,Forêt de Soignes (sentier Les trois Fontaines)," , Forêt de Soignes (sentier Les trois Fontaines)",ES91A,R. Tollet,Wouter Dekoninck,Male,Adult,Whole mount,3C-8-Culi-6,1103,RBINS:modirisk:collection::1103,,
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,25,2,1962, ,,,Antwerpen,Antwerpen,"Antwerpen,  ",ES97D,C. J. Segers,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1104,RBINS:modirisk:collection::1104,,Antwerp
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,25,3,1892, ,,,Destelbergen,Destelbergen,"Destelbergen,  ",ES55B,J. Verbeke,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1105,RBINS:modirisk:collection::1105,,East Flanders
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,25,6,1948," Mirwart, Bords du Parfondry",,,Saint-Hubert,"Mirwart, Bords du Parfondry Saint-Hubert","Saint-Hubert,  Mirwart, Bords du Parfondry",FR64A,R. Tollet,Wouter Dekoninck,Male,Adult,Whole mount,3C-8-Culi-6,1106,RBINS:modirisk:collection::1106,,Luxemburg
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,25,8,1922, Postel,,,Mol,Postel Mol,"Mol,  Postel",FS58C,Guilliaume Severin,Wouter Dekoninck,Male,Adult,Whole mount,3C-8-Culi-6,1107,RBINS:modirisk:collection::1107,,Antwerp
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,25,8,1922, Postel,,,Mol,Postel Mol,"Mol,  Postel",FS58C,Guilliaume Severin,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1108,RBINS:modirisk:collection::1108,,Antwerp
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,25,8,1961, ,,,Watermaal,Watermaal,"Watermaal,  ",ES92B,E. Janmoulle,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1109,RBINS:modirisk:collection::1109,,Brussels
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,25,9,1936, ,,,Moorsel,Moorsel,"Moorsel,  ",ES74D,Antoine Ball,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1110,RBINS:modirisk:collection::1110,,East Flanders
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,26,10,1950,Zandvliet (Schoor),,,Antwerpen,Zandvliet Antwerpen,"Antwerpen, Zandvliet (Schoor)",ES99C,/ Jolivet,Wouter Dekoninck,Male,Adult,Whole mount,3C-8-Culi-6,1111,RBINS:modirisk:collection::1111,,Antwerp
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,26,10,1971, ,,,Oudergem,Oudergem,"Oudergem,  ",FS03C,A. Collart,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,1112,RBINS:modirisk:collection::1112,,Brussels
Supplementen,"Culiseta annulata (Schrank, 1776)",Culiseta,Culiseta annulata,annulata,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,26,3,1943, ,,,Yvoir,Yvoir,"Yvoir,  ",FR37B,Georges Marlier,Wouter Dekoninck,Male,Adult,Whole mount,3C-8-Culi-6,1113,RBINS:modirisk:collection::1113,,Namen
