collectionCode;disposition;originalNameUsage;scientificName;genus;specificEpithet;type;language;license;rightsHolder;accessRights;institutionCode;datasetName;ownerInstitutionCode;basisOfREcord;countryCode;geodeticDatum;kingdom;nomenclaturalCode;eventDate;day;month;year;dateLength;locality;localityLatitude;LocalityLongitude;municipality;verbatimCoordinates;recordedBy;identifiedBy;sex;lifestage;preparations;Veld12;catalogNumber;occurrenceID;georeferenceRemarks;stateProvince;verbatimLongitude;verbatimlatitude;TAG;POINT_X;POINT_Y;decimalLongitude;decimalLatitude
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;19/06/1951;19;6;1951;true;Hautes-Fagnes, Chédires C;;; ;KA89D;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1318;RBINS:modirisk:collection:1318;centroid of respective UTM square given;;2.673.940.348.000.000;12.747.544.640.000.100;KA89D;2.673.940.348;1.274.754.464;6.021.724.661.417.730;50.446.360.554.788.400
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;19/06/1951;19;6;1951;true;Hautes-Fagnes, Chédires D;;; ;KA89D;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1319;RBINS:modirisk:collection:1319;centroid of respective UTM square given;;2.673.940.348.000.000;12.747.544.640.000.100;KA89D;2.673.940.348;1.274.754.464;6.021.724.661.417.730;50.446.360.554.788.400
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;19/06/1951;19;6;1951;true;Hautes-Fagnes, Chédires E;;; ;KA89D;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1320;RBINS:modirisk:collection:1320;centroid of respective UTM square given;;2.673.940.348.000.000;12.747.544.640.000.100;KA89D;2.673.940.348;1.274.754.464;6.021.724.661.417.730;50.446.360.554.788.400
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;19/07/1950;19;7;1950;true;Hautes-Fagnes, Chédires C;;; ;KA89D;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1321;RBINS:modirisk:collection:1321;centroid of respective UTM square given;;2.673.940.348.000.000;12.747.544.640.000.100;KA89D;2.673.940.348;1.274.754.464;6.021.724.661.417.730;50.446.360.554.788.400
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;2/06/1949;2;6;1949;true;Hautes-Fagnes, La Vecquée;;; ;KB90C;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1322;RBINS:modirisk:collection:1322;centroid of respective UTM square given;;27.070.583.690.000.300;13.769.984.670.000.100;KB90C;2.707.058.369;1.376.998.467;607.164.316.955.903;5.053.758.366.021.250
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;2/07/1920;2;7;1920;true;Hockai;;;Stavelot;GR08B;André Léon Tonnoir;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1323;RBINS:modirisk:collection:1323;centroid of respective UTM square given;Luik;2.602.745.750.999.970;12.248.198.330.000.000;GR08B;2.602.745.751;1.224.819.833;5.920.039.195.430.380;5.040.285.972.003.670
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;20/04/1915;20;4;1915;true;;;;Destelbergen;ES55B;Maurice E. M. Goetghebuer;Wouter Dekoninck;Male;Adult;Whole mount;3C-14-Culi-6;1324;RBINS:modirisk:collection:1324;centroid of respective UTM square given;East Flanders;11.157.744.240.000.000;19.525.221.279.999.900;ES55B;1.115.774.424;1.952.522.128;38.206.169.257.590.400;5.106.613.746.522.110
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;20/05/1945;20;5;1945;true;Solwaster;;;Jalhay;GS10C;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1325;RBINS:modirisk:collection:1325;centroid of respective UTM square given;Luik;2.643.457.968.999.960;13.740.655.970.000.100;GS10C;2.643.457.969;1.374.065.597;5.981.856.049.211.470;5.053.622.479.183.080
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;20/08/1948;20;8;1948;true;Mirwart, Bords du Parfondry;;;Saint-Hubert;FR64A;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1326;RBINS:modirisk:collection:1326;centroid of respective UTM square given;Luxemburg;2.145.532.399.000.000;833.149.362.999.983;FR64A;2.145.532.399;833.149.363;5.270.244.038.394.410;50.057.565.282.986.600
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;20/08/1948;20;8;1948;true;Hautes Fagnes, Ancienne frontière;;; ;KA89D;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1327;RBINS:modirisk:collection:1327;centroid of respective UTM square given;;2.673.940.348.000.000;12.747.544.640.000.100;KA89D;2.673.940.348;1.274.754.464;6.021.724.661.417.730;50.446.360.554.788.400
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;20/09/1951;20;9;1951;true;Hautes-Fagnes, Chédires E;;; ;KA89D;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1328;RBINS:modirisk:collection:1328;centroid of respective UTM square given;;2.673.940.348.000.000;12.747.544.640.000.100;KA89D;2.673.940.348;1.274.754.464;6.021.724.661.417.730;50.446.360.554.788.400
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;20/09/1951;20;9;1951;true;Hautes-Fagnes, Chédires C;;; ;KA89D;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1329;RBINS:modirisk:collection:1329;centroid of respective UTM square given;;2.673.940.348.000.000;12.747.544.640.000.100;KA89D;2.673.940.348;1.274.754.464;6.021.724.661.417.730;50.446.360.554.788.400
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;21/10/1938;21;10;1938;true;Hockai;;;Stavelot;GR08B;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1330;RBINS:modirisk:collection:1330;centroid of respective UTM square given;Luik;2.602.745.750.999.970;12.248.198.330.000.000;GR08B;2.602.745.751;1.224.819.833;5.920.039.195.430.380;5.040.285.972.003.670
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;21/04/1926;21;4;1926;true;;;;Herentals;FS27D;Antoine Ball;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1331;RBINS:modirisk:collection:1331;centroid of respective UTM square given;Antwerp;181.864.561.499.998;20.895.252.149.999.800;FS27D;1.818.645.615;2.089.525.215;4.824.541.348.017.620;5.118.967.521.598.240
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;21/07/1922;21;7;1922;true;Abdij van Postel;;;Mol;FS58C;Guilliaume Severin;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1332;RBINS:modirisk:collection:1332;centroid of respective UTM square given;Antwerp;20.705.183.349.999.700;2.184.847.379;FS58C;2.070.518.335;2.184.847.379;5.186.294.567.506.460;5.127.340.790.203.180
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;22/06/1950;22;6;1950;true;Hautes-Fagnes, La Vecquée;;; ;KB90C;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1333;RBINS:modirisk:collection:1333;centroid of respective UTM square given;;27.070.583.690.000.300;13.769.984.670.000.100;KB90C;2.707.058.369;1.376.998.467;607.164.316.955.903;5.053.758.366.021.250
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;23/04/1926;23;4;1926;true;;;;Herselt;FS35A;Guilliaume Severin;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1334;RBINS:modirisk:collection:1334;centroid of respective UTM square given;Antwerp;1.865.848.605.000.000;19.385.899.139.999.900;FS35A;1.865.848.605;1.938.589.914;4.890.538.286.201.840;5.105.372.693.975.180
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;23/04/1961;23;4;1961;true;;;;Geel;FS36B;L. Marnef;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1335;RBINS:modirisk:collection:1335;centroid of respective UTM square given;Antwerp;1.917.713.715.000.000;20.376.569.940.000.000;FS36B;1.917.713.715;2.037.656.994;4.965.643.798.082.040;5.114.242.217.871.860
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;23/06/1950;23;6;1950;true;Hautes-Fagnes, Duzos-Moépa;;;Malmedy;KA89D;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1336;RBINS:modirisk:collection:1336;centroid of respective UTM square given;Luik;2.673.940.348.000.000;12.747.544.640.000.100;KA89D;2.673.940.348;1.274.754.464;6.021.724.661.417.730;50.446.360.554.788.400
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;25/04/1950;25;4;1950;true;Hautes-Fagnes, Duzos-Moépa;;;Malmedy;KA89D;A. Collart;Wouter Dekoninck;Male;Adult;Whole mount;3C-14-Culi-6;1339;RBINS:modirisk:collection:1339;centroid of respective UTM square given;Luik;2.673.940.348.000.000;12.747.544.640.000.100;KA89D;2.673.940.348;1.274.754.464;6.021.724.661.417.730;50.446.360.554.788.400
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;25/04/1950;25;4;1950;true;Hautes-Fagnes, Duzos-Moépa;;;Malmedy;KA89D;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1340;RBINS:modirisk:collection:1340;centroid of respective UTM square given;Luik;2.673.940.348.000.000;12.747.544.640.000.100;KA89D;2.673.940.348;1.274.754.464;6.021.724.661.417.730;50.446.360.554.788.400
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;25/08/1961;25;8;1961;true;;;;Watermaal;ES92B;E. Janmoulle;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1341;RBINS:modirisk:collection:1341;centroid of respective UTM square given;Brussels;1.510.267.729.000.000;16.450.780.200.000.100;ES92B;1.510.267.729;164.507.802;4.383.313.667.769.990;5.079.103.769.697.870
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;26/08/1954;26;8;1954;true;Baraque de Fraiture (Mare);;;Vielsalm;GR07D;;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1342;RBINS:modirisk:collection:1342;centroid of respective UTM square given;Luxemburg;2.599.994.653.000.010;10.748.726.410.000.000;GR07D;2.599.994.653;1.074.872.641;5.911.785.334.785.360;5.026.813.163.698.800
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;26/08/1954;26;8;1954;true;Baraque de Fraiture (Tourbiére);;;Vielsalm;GR07D;;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1343;RBINS:modirisk:collection:1343;centroid of respective UTM square given;Luxemburg;2.599.994.653.000.010;10.748.726.410.000.000;GR07D;2.599.994.653;1.074.872.641;5.911.785.334.785.360;5.026.813.163.698.800
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;27/08/1948;27;8;1948;true;Mirwart, Bords du Marsaut;;;Saint-Hubert;FR64A;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1344;RBINS:modirisk:collection:1344;centroid of respective UTM square given;Luxemburg;2.145.532.399.000.000;833.149.362.999.983;FR64A;2.145.532.399;833.149.363;5.270.244.038.394.410;50.057.565.282.986.600
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;28/05/1937;28;5;1937;true;Hockai;;;Stavelot;GR08B;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1345;RBINS:modirisk:collection:1345;centroid of respective UTM square given;Luik;2.602.745.750.999.970;12.248.198.330.000.000;GR08B;2.602.745.751;1.224.819.833;5.920.039.195.430.380;5.040.285.972.003.670
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;28/05/1937;28;5;1937;true;Hautes-Fagnes, Fagne de Duzos-Moépa;;;Malmedy;KA89D;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1346;RBINS:modirisk:collection:1346;centroid of respective UTM square given;Luik;2.673.940.348.000.000;12.747.544.640.000.100;KA89D;2.673.940.348;1.274.754.464;6.021.724.661.417.730;50.446.360.554.788.400
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;29/06/1926;29;6;1926;true;;;;Arendonk;FS48B;Guilliaume Severin;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1347;RBINS:modirisk:collection:1347;centroid of respective UTM square given;Antwerp;20.214.571.490.000.100;22.357.846.519.999.900;FS48B;2.021.457.149;2.235.784.652;5.116.732.264.292.560;5.131.965.361.646.720
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;29/06/1949;29;6;1949;true;Yernée-Fraineux, Fraineux (Hautes-Fagnes);;;Nandrin;FR79A;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1348;RBINS:modirisk:collection:1348;centroid of respective UTM square given;Luik;22.546.820.840.000.300;13.312.350.299.999.800;FR79A;2.254.682.084;133.123.503;5.432.627.365.251.330;5.050.402.879.527.080
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;3/05/1954;3;5;1954;true;Baraque de Fraiture;;;Vielsalm;GR07D;;Wouter Dekoninck;Male;Adult;Whole mount;3C-14-Culi-6;1349;RBINS:modirisk:collection:1349;centroid of respective UTM square given;Luxemburg;2.599.994.653.000.010;10.748.726.410.000.000;GR07D;2.599.994.653;1.074.872.641;5.911.785.334.785.360;5.026.813.163.698.800
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;3/05/1954;3;5;1954;true;Baraque de Fraiture;;;Vielsalm;GR07D;;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1350;RBINS:modirisk:collection:1350;centroid of respective UTM square given;Luxemburg;2.599.994.653.000.010;10.748.726.410.000.000;GR07D;2.599.994.653;1.074.872.641;5.911.785.334.785.360;5.026.813.163.698.800
RINS Additional Collection;in collection;Ochlerotatus punctor (Kirby, 1837);Ochlerotatus punctor;Ochlerotatus;punctor;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;3/06/1938;3;6;1938;true;Hockai;;;Stavelot;GR08B;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-14-Culi-6;1351;RBINS:modirisk:collection:1351;centroid of respective UTM square given;Luik;2.602.745.750.999.970;12.248.198.330.000.000;GR08B;2.602.745.751;1.224.819.833;5.920.039.195.430.380;5.040.285.972.003.670
