id	type	license	institutionCode	basisOfRecord	dynamicProperties	occurrenceID	individualCount	sex	samplingProtocol	eventDate	year	verbatimEventDate	habitat	continent	country	countryCode	stateProvince	municipality	locality	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	identifiedBy	scientificName	genus	specificEpithet
MODIRISK:3139	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=peri-urban	MODIRISK:3139	10	Female	Mosquito Magnet Liberty Plus	2008-05-06	2008	2008-05-06/2008-05-13	agriculture	Europe	Belgium	BE	Limburg	Molenbeersel	4 Raamdijk		51.1362609899999967	5.74492978999999959	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3140	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=peri-urban	MODIRISK:3140	25	Female	Mosquito Magnet Liberty Plus	2008-05-06	2008	2008-05-06/2008-05-13	agriculture	Europe	Belgium	BE	Limburg	Molenbeersel	4 Raamdijk		51.1362609899999967	5.74492978999999959	EPSG:4326	Veerle	Ochlerotatus rusticus	Ochlerotatus	rusticus
MODIRISK:3141	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=peri-urban	MODIRISK:3141	9	Female	Mosquito Magnet Liberty Plus	2008-05-06	2008	2008-05-06/2008-05-13	agriculture	Europe	Belgium	BE	Limburg	Molenbeersel	4 Raamdijk		51.1362609899999967	5.74492978999999959	EPSG:4326	Veerle	Ochlerotatus cantans	Ochlerotatus	cantans
MODIRISK:3142	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=peri-urban	MODIRISK:3142	1	Female	Mosquito Magnet Liberty Plus	2008-05-06	2008	2008-05-06/2008-05-13	agriculture	Europe	Belgium	BE	Limburg	Molenbeersel	4 Raamdijk		51.1362609899999967	5.74492978999999959	EPSG:4326	Veerle	Anopheles claviger	Anopheles	claviger
MODIRISK:3143	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=peri-urban	MODIRISK:3143	1	Female	Mosquito Magnet Liberty Plus	2008-05-06	2008	2008-05-06/2008-05-13	agriculture	Europe	Belgium	BE	Limburg	Molenbeersel	4 Raamdijk		51.1362609899999967	5.74492978999999959	EPSG:4326	Veerle	Aedes cinereus/geminus	Aedes	cinereus/geminus
MODIRISK:3172	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:3172	4	Female	Mosquito Magnet Liberty Plus	2008-08-18	2008	2008-08-18/2008-08-25	nature	Europe	Belgium	BE	Liege	Schönberg	n695		50.2777710000000013	6.27275991399999988	EPSG:4326	Veerle	Ochlerotatus geniculatus	Ochlerotatus	geniculatus
MODIRISK:3173	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:3173	2	Female	Mosquito Magnet Liberty Plus	2008-08-18	2008	2008-08-18/2008-08-25	nature	Europe	Belgium	BE	Liege	Schönberg	n695		50.2777710000000013	6.27275991399999988	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3174	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:3174	1	Male	Mosquito Magnet Liberty Plus	2008-08-18	2008	2008-08-18/2008-08-25	nature	Europe	Belgium	BE	Liege	Schönberg	n695		50.2777710000000013	6.27275991399999988	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3175	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:3175	1	Female	Mosquito Magnet Liberty Plus	2008-09-15	2008	2008-09-15/2008-09-22	urban	Europe	Belgium	BE	Luxembourg	Florenville			49.7327690099999984	5.2431101800000004	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3176	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=true;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3176	2	Female	Mosquito Magnet Liberty Plus	2008-09-15	2008	2008-09-15/2008-09-22	agriculture	Europe	Belgium	BE	Luxembourg	Chassepierre			49.7268714900000006	5.2554998399999997	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3177	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:3177	14	Female	Mosquito Magnet Liberty Plus	2008-09-15	2008	2008-09-15/2008-09-22	nature	Europe	Belgium	BE	Luxembourg	Bertrix			49.8150482200000013	5.19162988700000039	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3178	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:3178	1	Male	Mosquito Magnet Liberty Plus	2008-09-15	2008	2008-09-15/2008-09-22	nature	Europe	Belgium	BE	Luxembourg	Bertrix			49.8150482200000013	5.19162988700000039	EPSG:4326	Claire	Culex pipiens	Culex	pipiens
MODIRISK:3188	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3188	5	Female	Mosquito Magnet Liberty Plus	2008-09-02	2008	2008-09-02/2008-09-09	agriculture	Europe	Belgium	BE	Limburg	Gelinden	keelstraat		50.84170151	5.23999023400000041	EPSG:4326	Veerle	Culiseta annulata	Culiseta	annulata
MODIRISK:3189	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3189	11	Female	Mosquito Magnet Liberty Plus	2008-09-02	2008	2008-09-02/2008-09-09	agriculture	Europe	Belgium	BE	Limburg	Gelinden	keelstraat		50.84170151	5.23999023400000041	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3190	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3190	2	Female	Mosquito Magnet Liberty Plus	2008-09-02	2008	2008-09-02/2008-09-09	agriculture	Europe	Belgium	BE	Limburg	Gelinden	keelstraat		50.84170151	5.23999023400000041	EPSG:4326	Veerle	Anopheles claviger	Anopheles	claviger
MODIRISK:3191	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3191	4	Female	Mosquito Magnet Liberty Plus	2008-08-18	2008	2008-08-18/2008-08-25	agriculture	Europe	Belgium	BE	Liege	Burg-Reuland	9 Ouren		50.1424217200000015	6.13660001800000021	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3192	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:3192	5	Female	Mosquito Magnet Liberty Plus	2008-08-27	2008	2008-08-27/2008-09-03	agriculture	Europe	Belgium	BE	Antwerp	Westmalle	boexhout 3		51.3122406000000026	4.7177000050000002	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3193	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:3193	2	Male	Mosquito Magnet Liberty Plus	2008-08-27	2008	2008-08-27/2008-09-03	agriculture	Europe	Belgium	BE	Antwerp	Westmalle	boexhout 3		51.3122406000000026	4.7177000050000002	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3194	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:3194	2	Female	Mosquito Magnet Liberty Plus	2008-08-27	2008	2008-08-27/2008-09-03	agriculture	Europe	Belgium	BE	Antwerp	Westmalle	boexhout 3		51.3122406000000026	4.7177000050000002	EPSG:4326	Veerle	Culiseta annulata	Culiseta	annulata
MODIRISK:3195	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:3195	1	Male	Mosquito Magnet Liberty Plus	2008-08-27	2008	2008-08-27/2008-09-03	agriculture	Europe	Belgium	BE	Antwerp	Westmalle	boexhout 3		51.3122406000000026	4.7177000050000002	EPSG:4326	Veerle	Culiseta annulata	Culiseta	annulata
MODIRISK:3196	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:3196	1	Female	Mosquito Magnet Liberty Plus	2008-08-27	2008	2008-08-27/2008-09-03	agriculture	Europe	Belgium	BE	Antwerp	Westmalle	boexhout 3		51.3122406000000026	4.7177000050000002	EPSG:4326	Veerle	Anopheles claviger	Anopheles	claviger
MODIRISK:3197	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:3197	4	Female	Mosquito Magnet Liberty Plus	2008-08-19	2008	2008-08-19/2008-08-26	urban	Europe	Belgium	BE	Limburg	Zonhoven	berkenenstraat 5		51.0052909899999989	5.37386989600000042	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3198	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:3198	1	Male	Mosquito Magnet Liberty Plus	2008-08-19	2008	2008-08-19/2008-08-26	urban	Europe	Belgium	BE	Limburg	Zonhoven	berkenenstraat 5		51.0052909899999989	5.37386989600000042	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3199	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:3199	14	Female	Mosquito Magnet Liberty Plus	2008-08-19	2008	2008-08-19/2008-08-26	urban	Europe	Belgium	BE	Limburg	Zonhoven	berkenenstraat 5		51.0052909899999989	5.37386989600000042	EPSG:4326	Veerle	Aedes cinereus/geminus	Aedes	cinereus/geminus
MODIRISK:3200	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:3200	1	Female	Mosquito Magnet Liberty Plus	2008-08-19	2008	2008-08-19/2008-08-26	urban	Europe	Belgium	BE	Limburg	Zonhoven	berkenenstraat 5		51.0052909899999989	5.37386989600000042	EPSG:4326	Veerle	Aedes vexans	Aedes	vexans
MODIRISK:3201	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=peri-urban	MODIRISK:3201	57	Female	Mosquito Magnet Liberty Plus	2008-07-30	2008	2008-07-30/2008-08-04	agriculture	Europe	Belgium	BE	Antwerp	Sint-Katelijne-Waver	hagelsteinweg		51.0627517699999984	4.53492021599999973	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3202	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=peri-urban	MODIRISK:3202	1	Female	Mosquito Magnet Liberty Plus	2008-07-30	2008	2008-07-30/2008-08-04	agriculture	Europe	Belgium	BE	Antwerp	Sint-Katelijne-Waver	hagelsteinweg		51.0627517699999984	4.53492021599999973	EPSG:4326	Veerle	Anopheles plumbeus	Anopheles	plumbeus
MODIRISK:3203	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=urban	MODIRISK:3203	1	Male	Mosquito Magnet Liberty Plus	2008-09-09	2008	2008-09-09/2008-09-16	urban	Europe	Belgium	BE	Liege	Liège(Meuse Sud)	rue des eglantines 16		50.6367683400000033	5.60128021199999981	EPSG:4326	Veerle	Anopheles maculipennis s.l.	Anopheles	maculipennis s.l.
MODIRISK:3204	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=urban	MODIRISK:3204	2	Female	Mosquito Magnet Liberty Plus	2008-09-09	2008	2008-09-09/2008-09-16	urban	Europe	Belgium	BE	Liege	Liège(Meuse Sud)	rue des eglantines 16		50.6367683400000033	5.60128021199999981	EPSG:4326	Veerle	Anopheles plumbeus	Anopheles	plumbeus
MODIRISK:3205	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=urban	MODIRISK:3205	1	Male	Mosquito Magnet Liberty Plus	2008-09-09	2008	2008-09-09/2008-09-16	urban	Europe	Belgium	BE	Liege	Liège(Meuse Sud)	rue des eglantines 16		50.6367683400000033	5.60128021199999981	EPSG:4326	Veerle	Culiseta annulata	Culiseta	annulata
MODIRISK:3206	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=urban	MODIRISK:3206	6	Male	Mosquito Magnet Liberty Plus	2008-09-09	2008	2008-09-09/2008-09-16	urban	Europe	Belgium	BE	Liege	Liège(Meuse Sud)	rue des eglantines 16		50.6367683400000033	5.60128021199999981	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3207	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=urban	MODIRISK:3207	14	Female	Mosquito Magnet Liberty Plus	2008-09-09	2008	2008-09-09/2008-09-16	urban	Europe	Belgium	BE	Liege	Liège(Meuse Sud)	rue des eglantines 16		50.6367683400000033	5.60128021199999981	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3208	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=urban	MODIRISK:3208	1	Female	Mosquito Magnet Liberty Plus	2008-09-09	2008	2008-09-09/2008-09-16	urban	Europe	Belgium	BE	Liege	Liège(Meuse Sud)	rue des eglantines 16		50.6367683400000033	5.60128021199999981	EPSG:4326	Veerle	Ochlerotatus geniculatus	Ochlerotatus	geniculatus
MODIRISK:3209	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:3209	1	Male	Mosquito Magnet Liberty Plus	2008-09-08	2008	2008-09-08/2008-09-15	nature	Europe	Belgium	BE	Liege	Harzé	faweux		50.4232292200000032	5.65409994100000013	EPSG:4326	Veerle	Anopheles maculipennis s.l.	Anopheles	maculipennis s.l.
MODIRISK:3210	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:3210	6	Male	Mosquito Magnet Liberty Plus	2008-09-08	2008	2008-09-08/2008-09-15	nature	Europe	Belgium	BE	Liege	Harzé	faweux		50.4232292200000032	5.65409994100000013	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3211	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:3211	10	Female	Mosquito Magnet Liberty Plus	2008-09-08	2008	2008-09-08/2008-09-15	nature	Europe	Belgium	BE	Liege	Harzé	faweux		50.4232292200000032	5.65409994100000013	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3212	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=urban	MODIRISK:3212	2	Female	Mosquito Magnet Liberty Plus	2008-07-28	2008	2008-07-28/2008-08-04	urban	Europe	Belgium	BE	Liege	Clermont	rue jules mononk 24		50.6645202600000033	5.84293985399999993	EPSG:4326	Veerle	Coquillettidia richiardii	Coquillettidia	richiardii
MODIRISK:3213	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=urban	MODIRISK:3213	53	Female	Mosquito Magnet Liberty Plus	2008-07-28	2008	2008-07-28/2008-08-04	urban	Europe	Belgium	BE	Liege	Clermont	rue jules mononk 24		50.6645202600000033	5.84293985399999993	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3214	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=urban	MODIRISK:3214	1	Male	Mosquito Magnet Liberty Plus	2008-07-28	2008	2008-07-28/2008-08-04	urban	Europe	Belgium	BE	Liege	Clermont	rue jules mononk 24		50.6645202600000033	5.84293985399999993	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3215	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=rural	MODIRISK:3215	10	Female	Mosquito Magnet Liberty Plus	2008-08-27	2008	2008-08-27/2008-09-03	nature	Europe	Belgium	BE	Antwerp	Lichtaart	kluizemans				EPSG:4326	Veerle	Aedes cinereus/geminus	Aedes	cinereus/geminus
MODIRISK:3216	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=rural	MODIRISK:3216	4	Female	Mosquito Magnet Liberty Plus	2008-08-27	2008	2008-08-27/2008-09-03	nature	Europe	Belgium	BE	Antwerp	Lichtaart	kluizemans				EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3217	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=rural	MODIRISK:3217	1	Male	Mosquito Magnet Liberty Plus	2008-08-27	2008	2008-08-27/2008-09-03	nature	Europe	Belgium	BE	Antwerp	Lichtaart	kluizemans				EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3218	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=rural	MODIRISK:3218	7	Female	Mosquito Magnet Liberty Plus	2008-08-27	2008	2008-08-27/2008-09-03	nature	Europe	Belgium	BE	Antwerp	Lichtaart	kluizemans				EPSG:4326	Veerle	Culiseta morsitans	Culiseta	morsitans
MODIRISK:3219	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:3219	1	Female	Mosquito Magnet Liberty Plus	2008-08-25	2008	2008-08-25/2008-09-01	nature	Europe	Belgium	BE	Liege	Wanne	henumont		50.3585014299999969	5.94220018399999983	EPSG:4326	Veerle	Aedes cinereus/geminus	Aedes	cinereus/geminus
MODIRISK:3220	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:3220	2	Female	Mosquito Magnet Liberty Plus	2008-08-25	2008	2008-08-25/2008-09-01	nature	Europe	Belgium	BE	Liege	Wanne	henumont		50.3585014299999969	5.94220018399999983	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3221	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:3221	2	Female	Mosquito Magnet Liberty Plus	2008-08-25	2008	2008-08-25/2008-09-01	nature	Europe	Belgium	BE	Liege	Wanne	henumont		50.3585014299999969	5.94220018399999983	EPSG:4326	Veerle	Ochlerotatus geniculatus	Ochlerotatus	geniculatus
MODIRISK:3222	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:3222	8	Female	Mosquito Magnet Liberty Plus	2008-08-18	2008	2008-08-18/2008-08-25	nature	Europe	Belgium	BE	Liege	Burg-Reuland	ouren		50.1432189900000012	6.12856006600000036	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3223	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3223	8	Male	Mosquito Magnet Liberty Plus	2008-08-26	2008	2008-08-26/2008-09-02	agriculture	Europe	Belgium	BE	Limburg	Diepenbeek	kiezel		50.9052696199999986	5.37336015699999958	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3224	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3224	10	Female	Mosquito Magnet Liberty Plus	2008-08-26	2008	2008-08-26/2008-09-02	agriculture	Europe	Belgium	BE	Limburg	Diepenbeek	kiezel		50.9052696199999986	5.37336015699999958	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3225	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3225	8	Female	Mosquito Magnet Liberty Plus	2008-07-29	2008	2008-07-29/2008-08-05	agriculture	Europe	Belgium	BE	Limburg	Peer	eilandsweg		51.1487503099999969	5.50894022000000039	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3226	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:3226	1	Male	Mosquito Magnet Liberty Plus	2008-07-29	2008	2008-07-29/2008-08-05	agriculture	Europe	Belgium	BE	Limburg	Peer	eilandsweg		51.1487503099999969	5.50894022000000039	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3227	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=rural	MODIRISK:3227	40	Female	Mosquito Magnet Liberty Plus	2008-08-20	2008	2008-08-20/2008-08-27	nature	Europe	Belgium	BE	Antwerp	Dessel	hardeputten		51.2367591900000008	5.17457008399999996	EPSG:4326	Veerle	Aedes cinereus/geminus	Aedes	cinereus/geminus
MODIRISK:3228	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=rural	MODIRISK:3228	5	Female	Mosquito Magnet Liberty Plus	2008-08-20	2008	2008-08-20/2008-08-27	nature	Europe	Belgium	BE	Antwerp	Dessel	hardeputten		51.2367591900000008	5.17457008399999996	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:3229	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=rural	MODIRISK:3229	5	Male	Mosquito Magnet Liberty Plus	2008-08-20	2008	2008-08-20/2008-08-27	nature	Europe	Belgium	BE	Antwerp	Dessel	hardeputten		51.2367591900000008	5.17457008399999996	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
