id	type	language	license	rightsHolder	accessRights	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	recordedBy	sex	lifeStage	preparations	disposition	eventDate	year	month	day	countryCode	stateProvince	municipality	locality	verbatimCoordinates	verbatimLatitude	verbatimLongitude	decimalLatitude	decimalLongitude	geodeticDatum	georeferenceRemarks	identifiedBy	scientificName	originalNameUsage	kingdom	genus	specificEpithet	nomenclaturalCode
RBINS:modirisk:collection:825	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:825	825	Guilliaume Severin	Male	Adult	Whole mount	in collection	15/8/1922	1922	8	15	BE	Antwerp	Mol	Postel	FS58C	218484.7379	207051.83349999785	51.27340790203188	5.186294567506461	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:826	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:826	826	Guilliaume Severin	Female	Adult	Whole mount	in collection	15/8/1922	1922	8	15	BE	Antwerp	Mol	Postel	FS58C	218484.7379	207051.83349999785	51.27340790203188	5.186294567506461	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:827	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:827	827	Guilliaume Severin	Male	Adult	Whole mount	in collection	15/8/1922	1922	8	15	BE	Antwerp	Mol	Postel	FS58C	218484.7379	207051.83349999785	51.27340790203188	5.186294567506461	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:828	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:828	828	Guilliaume Severin	Male	Adult	Whole mount	in collection	15/8/1922	1922	8	15	BE	Antwerp	Mol	Postel	FS58C	218484.7379	207051.83349999785	51.27340790203188	5.186294567506461	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:829	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:829	829	Guilliaume Severin	Male	Adult	Whole mount	in collection	15/8/1922	1922	8	15	BE	Antwerp	Mol	Postel	FS58C	218484.7379	207051.83349999785	51.27340790203188	5.186294567506461	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:830	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:830	830	L. Allaer	Female	Adult	Whole mount	in collection	15/8/1967	1967	8	15	BE	Brussels	Watermaal		ES92B	164507.80200000107	151026.7729000002	50.79103769697872	4.383313667769996	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:831	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:831	831	L. Allaer	Male	Adult	Whole mount	in collection	15/8/1967	1967	8	15	BE	Brussels	Watermaal		ES92B	164507.80200000107	151026.7729000002	50.79103769697872	4.383313667769996	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:832	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:832	832	A. Collart	Female	Adult	Whole mount	in collection	16/10/1939	1939	10	16	BE	Flemish Brabant	Zemst	Weerde	FS04A	184416.49419999868	156397.79819999635	50.96997052098249	4.459837403181947	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:833	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:833	833	R. Tollet	Female	Adult	Whole mount	in collection	16/4/1943	1943	4	16	BE			Forêt de Soignes (Bois des Capucins)	FS02B	164322.69359999895	161027.29860000312	50.78926931414178	4.525140752701873	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:834	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:834	834	Guilliaume Severin	Female	Adult	Whole mount	in collection	16/5/1921	1921	5	16	BE	Brabant Wallon	Grez-Doiceau	Archennes	FS12D	159137.461	170934.98359999806	50.7423832888912	4.665356150693555	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:835	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:835	835	P. Vanschuytbroeck	Male	Adult	Whole mount	in collection	16/8/1942	1942	8	16	BE	Brussels	Ixelles		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:836	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:836	836	P. Vanschuytbroeck	Female	Adult	Whole mount	in collection	16/8/1942	1942	8	16	BE	Brussels	Ixelles		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:837	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:837	837	Guilliaume Severin	Female	Adult	Whole mount	in collection	16/9/1926	1926	9	16	BE	Luxemburg	Saint-Hubert		FR74A	83132.64759999886	224551.83579999954	50.054749847278124	5.409824259795829	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:838	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:838	838	R. Tollet	Male	Adult	Whole mount	in collection	16/9/1942	1942	9	16	BE			Forêt de Soignes (Grasdelle)	ES92B	164507.80200000107	151026.7729000002	50.79103769697872	4.383313667769996	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:839	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:839	839	R. Tollet	Female	Adult	Whole mount	in collection	16/9/1942	1942	9	16	BE			Forêt de Soignes (Grasdelle)	ES92B	164507.80200000107	151026.7729000002	50.79103769697872	4.383313667769996	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:840	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:840	840	R. Tollet	Male	Adult	Whole mount	in collection	16/9/1949	1949	9	16	BE	Namen	Bois-de-Villers	Bois de la Haute Marlagne	FR28D	118953.4470999986	180196.89440000054	50.38072412399972	4.793315268445428	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:841	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:841	841	R. Tollet	Female	Adult	Whole mount	in collection	16/9/1949	1949	9	16	BE	Namen	Bois-de-Villers	Bois de la Haute Marlagne	FR28D	118953.4470999986	180196.89440000054	50.38072412399972	4.793315268445428	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:842	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:842	842	P. Gravez	Female	Adult	Whole mount	in collection	16/9/1950	1950	9	16	BE	Brussels	Ixelles		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:843	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:843	843	E. Janmoulle	Male	Adult	Whole mount	in collection	17/10/1970	1970	10	17	BE	Brussels	Watermaal		ES92B	164507.80200000107	151026.7729000002	50.79103769697872	4.383313667769996	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:844	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:844	844	P. Gravez	Female	Adult	Whole mount	in collection	17/8/1952	1952	8	17	BE	Brussels	Oudergem	Rouge-Cloître	FS03C	169415.53079999983	156119.6543999985	50.83512448461186	4.455625713577015	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:845	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:845	845	Guilliaume Severin	Female	Adult	Whole mount	in collection	17/9/1926	1926	9	17	BE			Les Tailles	FR97D	107670.32550000027	250002.69259999692	50.271560740810074	5.7716370500789225	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:846	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:846	846	L. Marnef	Female	Adult	Whole mount	in collection	18/6/1973	1973	6	18	BE	Antwerp	Hoboken		ES97C	209604.93140000105	146861.41839999706	51.19641288299004	4.323857595380179	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:847	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:847	847	L. Marnef	Male	Adult	Whole mount	in collection	18/7/1959	1959	7	18	BE	Antwerp	Hoboken		ES97C	209604.93140000105	146861.41839999706	51.19641288299004	4.323857595380179	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:848	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:848	848	Marc Pollet	Male	Adult	Whole mount	in collection	18/8/2006	2006	8	18	BE	Henegouwen	Virelles	Etang de Virelles, Site B	ER94B	84502.88069999963	149553.86860000342	50.071774003320215	4.362509091146352	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:849	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:849	849	Maurice E. M. Goetghebuer	Male	Adult	Whole mount	in collection	18/9/1935	1935	9	18	BE	West Flanders	Blankenberge		ES08D	221182.30660000074	62028.43850000202	51.29377406094246	3.107565659854871	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:850	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:850	850	L. Marnef	Female	Adult	Whole mount	in collection	19/11/1968	1968	11	19	BE	Antwerp	Hoboken		ES97C	209604.93140000105	146861.41839999706	51.19641288299004	4.323857595380179	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:851	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:851	851	L. Marnef	Female	Adult	Whole mount	in collection	19/12/1959	1959	12	19	BE	Antwerp	Hoboken		ES97C	209604.93140000105	146861.41839999706	51.19641288299004	4.323857595380179	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:852	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:852	852	A. Collart	Female	Adult	Whole mount	in collection	19/4/1946	1946	4	19	BE	Luik	Visé	Lixhe (Montagne Saint-Pierre)	FS82B	162839.25710000098	241019.81920000172	50.76892155383404	5.659102106211528	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:853	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:853	853	A. Collart	Female	Adult	Whole mount	in collection	19/7/1933	1933	7	19	BE	West Flanders	Koksijde	Bad	DS76D	201729.95949999988	31652.726199999448	51.113538128414405	2.6785638824236195	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:854	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:854	854	A. Collart	Male	Adult	Whole mount	in collection	19/8/1936	1936	8	19	BE	Limburg	Remersdaal		GS02C	157562.26680000126	255922.6529000029	50.718972581933194	5.868808142810598	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:855	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:855	855	R. Tollet	Female	Adult	Whole mount	in collection	19/9/1942	1942	9	19	BE			Forêt de Soignes (sentier du Bocq)	FS02B	164322.69359999895	161027.29860000312	50.78926931414178	4.525140752701873	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:856	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:856	856	R. Tollet	Male	Adult	Whole mount	in collection	19/9/1942	1942	9	19	BE			Forêt de Soignes (sentier du Bocq)	FS02B	164322.69359999895	161027.29860000312	50.78926931414178	4.525140752701873	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:857	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:857	857	R. Tollet	Female	Adult	Whole mount	in collection	19/9/1942	1942	9	19	BE			Forêt de Soignes (sentier du Bocq)	FS02B	164322.69359999895	161027.29860000312	50.78926931414178	4.525140752701873	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
