occurrenceID,license,institutionCode,datasetName,type,rightsHolder,language,eventID,subsiteCode,lifeStage,scientificName,occurrenceRemarks,genus,sex,individualCount,IdentifiedBy,siteCode,samplingProtocol1,samplingProtocol,TrapCode,eventDate,verbatimEventDate,locality,municipality,decimalLongitude,decimalLatitude
ITG:MOSQ:SAMPL:EM491,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:EBM006Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,EB,MosquitoMagnet,Mosquito Magnet Liberty Plus,M006,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Shelter Eurobonsai,Lochristi,3.836114,51.112279
ITG:MOSQ:SAMPL:EM492,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:EBM006Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,EB,MosquitoMagnet,Mosquito Magnet Liberty Plus,M006,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Shelter Eurobonsai,Lochristi,3.836114,51.112279
ITG:MOSQ:SAMPL:EM493,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:EBM006Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,EB,MosquitoMagnet,Mosquito Magnet Liberty Plus,M006,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Shelter Eurobonsai,Lochristi,3.836114,51.112279
ITG:MOSQ:SAMPL:EM494,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:EBM006Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,EB,MosquitoMagnet,Mosquito Magnet Liberty Plus,M006,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Shelter Eurobonsai,Lochristi,3.836114,51.112279
ITG:MOSQ:SAMPL:EM495,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:EBM006Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,EB,MosquitoMagnet,Mosquito Magnet Liberty Plus,M006,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Shelter Eurobonsai,Lochristi,3.836114,51.112279
ITG:MOSQ:SAMPL:EM496,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM497,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM498,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM499,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM500,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM501,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM502,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM503,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM504,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM505,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM506,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM507,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM508,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM509,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM510,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM511,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM512,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM513,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM514,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM515,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM516,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM517,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM518,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM519,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM520,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM521,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM522,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM523,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM524,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM525,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM526,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM527,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM528,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM529,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM530,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM531,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM532,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM533,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM534,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:AOM009Oct,noCode,unknown,Culex pipiens,,Culex,male,1,Isra Deblauwe,AO,MosquitoMagnet,Mosquito Magnet Liberty Plus,M009,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,2.866681,51.203872
ITG:MOSQ:SAMPL:EM535,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:PGM010Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,PG,MosquitoMagnet,Mosquito Magnet Liberty Plus,M010,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Port Gent Honda Europe,Gent,3.751125935,51.108753876
ITG:MOSQ:SAMPL:EM536,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:PGM010Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,PG,MosquitoMagnet,Mosquito Magnet Liberty Plus,M010,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Port Gent Honda Europe,Gent,3.751125935,51.108753876
ITG:MOSQ:SAMPL:EM537,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:PGM010Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,PG,MosquitoMagnet,Mosquito Magnet Liberty Plus,M010,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Port Gent Honda Europe,Gent,3.751125935,51.108753876
ITG:MOSQ:SAMPL:EM538,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:PGM010Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,PG,MosquitoMagnet,Mosquito Magnet Liberty Plus,M010,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Port Gent Honda Europe,Gent,3.751125935,51.108753876
ITG:MOSQ:SAMPL:EM539,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:PGM010Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,PG,MosquitoMagnet,Mosquito Magnet Liberty Plus,M010,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Port Gent Honda Europe,Gent,3.751125935,51.108753876
ITG:MOSQ:SAMPL:EM540,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:PGM010Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,PG,MosquitoMagnet,Mosquito Magnet Liberty Plus,M010,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Port Gent Honda Europe,Gent,3.751125935,51.108753876
ITG:MOSQ:SAMPL:EM541,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:PGM010Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,PG,MosquitoMagnet,Mosquito Magnet Liberty Plus,M010,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Port Gent Honda Europe,Gent,3.751125935,51.108753876
ITG:MOSQ:SAMPL:EM542,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:PGM010Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,PG,MosquitoMagnet,Mosquito Magnet Liberty Plus,M010,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Port Gent Honda Europe,Gent,3.751125935,51.108753876
ITG:MOSQ:SAMPL:EM543,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:PGM010Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,PG,MosquitoMagnet,Mosquito Magnet Liberty Plus,M010,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Port Gent Honda Europe,Gent,3.751125935,51.108753876
ITG:MOSQ:SAMPL:EM544,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:PGM010Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,PG,MosquitoMagnet,Mosquito Magnet Liberty Plus,M010,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Port Gent Honda Europe,Gent,3.751125935,51.108753876
ITG:MOSQ:SAMPL:EM545,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:PGM010Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,PG,MosquitoMagnet,Mosquito Magnet Liberty Plus,M010,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Port Gent Honda Europe,Gent,3.751125935,51.108753876
ITG:MOSQ:SAMPL:EM546,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:PGM010Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,PG,MosquitoMagnet,Mosquito Magnet Liberty Plus,M010,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Port Gent Honda Europe,Gent,3.751125935,51.108753876
ITG:MOSQ:SAMPL:EM547,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:PGM010Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,PG,MosquitoMagnet,Mosquito Magnet Liberty Plus,M010,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Port Gent Honda Europe,Gent,3.751125935,51.108753876
ITG:MOSQ:SAMPL:EM548,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:PGM010Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,PG,MosquitoMagnet,Mosquito Magnet Liberty Plus,M010,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Port Gent Honda Europe,Gent,3.751125935,51.108753876
ITG:MOSQ:SAMPL:EM549,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:PGM010Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,PG,MosquitoMagnet,Mosquito Magnet Liberty Plus,M010,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Port Gent Honda Europe,Gent,3.751125935,51.108753876
ITG:MOSQ:SAMPL:EM550,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:PGM010Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,PG,MosquitoMagnet,Mosquito Magnet Liberty Plus,M010,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Port Gent Honda Europe,Gent,3.751125935,51.108753876
ITG:MOSQ:SAMPL:EM551,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:PGM010Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,PG,MosquitoMagnet,Mosquito Magnet Liberty Plus,M010,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Port Gent Honda Europe,Gent,3.751125935,51.108753876
ITG:MOSQ:SAMPL:EM552,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:PGM010Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,PG,MosquitoMagnet,Mosquito Magnet Liberty Plus,M010,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Port Gent Honda Europe,Gent,3.751125935,51.108753876
ITG:MOSQ:SAMPL:EM553,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:PGM010Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,PG,MosquitoMagnet,Mosquito Magnet Liberty Plus,M010,2012/10/2,2012/10/2 0:00:00/2012/10/9 0:00:00,Port Gent Honda Europe,Gent,3.751125935,51.108753876
